qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	qlen
GCR_PONAB/419-488	7PRW:A	100	70	0	0	1	70	5	74	1.89e-47	156	70
GCR_SAISC/419-488	7PRW:A	100	70	0	0	1	70	5	74	1.89e-47	156	70
Q3HTT7_CANFA/83-152	7PRW:A	100	70	0	0	1	70	5	74	1.89e-47	156	70
Q38HX7_CHICK/414-483	7PRW:A	100	70	0	0	1	70	5	74	1.89e-47	156	70
A1YG58_PANPA/419-488	7PRW:A	100	70	0	0	1	70	5	74	1.89e-47	156	70
GCR_SAGOE/419-488	7PRW:A	100	70	0	0	1	70	5	74	1.89e-47	156	70
A2T734_PANTR/419-488	7PRW:A	100	70	0	0	1	70	5	74	1.89e-47	156	70
Q3T0X1_BOVIN/423-492	7PRW:A	100	70	0	0	1	70	5	74	1.89e-47	156	70
GCR_SAIBB/419-488	7PRW:A	100	70	0	0	1	70	5	74	1.89e-47	156	70
Q05DD1_MOUSE/426-495	7PRW:A	100	70	0	0	1	70	5	74	1.89e-47	156	70
Q6DDL0_XENLA/418-487	7PRW:A	100	70	0	0	1	70	5	74	1.89e-47	156	70
B7ZEQ7_CYPCA/363-432	5CBY:B	100	70	0	0	1	70	2	71	5.32e-51	156	70
B7ZEQ7_CYPCA/363-432	5CBY:A	100	70	0	0	1	70	3	72	5.96e-51	156	70
Q5QHG3_HUMAN/1-36	5UAN:B	100	36	0	0	1	36	34	69	1.99e-20	83.2	36
Q3SB16_HUMAN/36-105	5UAN:B	100	69	0	0	2	70	1	69	1.21e-47	155	70
A8K7L7_HUMAN/79-148	5UAN:B	100	69	0	0	2	70	1	69	1.21e-47	155	70
B6ZGR8_HUMAN/79-148	5UAN:B	100	69	0	0	2	70	1	69	1.21e-47	155	70
RARB_HUMAN/86-155	5UAN:B	100	69	0	0	2	70	1	69	1.21e-47	155	70
Q80VX5_CAVPO/79-148	5UAN:B	100	69	0	0	2	70	1	69	1.21e-47	155	70
O54746_RAT/79-148	5UAN:B	100	69	0	0	2	70	1	69	1.21e-47	155	70
B4DSI3_HUMAN/86-155	5UAN:B	100	69	0	0	2	70	1	69	1.21e-47	155	70
RARB_MOUSE/113-182	5UAN:B	100	69	0	0	2	70	1	69	1.21e-47	155	70
Q6DFX0_MOUSE/79-148	5UAN:B	100	69	0	0	2	70	1	69	1.21e-47	155	70
B3KUX3_HUMAN/102-171	6XWG:D	100	70	0	0	1	70	5	74	3.32e-51	157	70
B3KUX3_HUMAN/102-171	1DSZ:A	100	69	0	0	2	70	1	69	1.66e-50	155	70
Q6I9R7_HUMAN/86-155	6XWG:D	100	70	0	0	1	70	5	74	3.32e-51	157	70
Q6I9R7_HUMAN/86-155	1DSZ:A	100	69	0	0	2	70	1	69	1.66e-50	155	70
RARA_CHICK/86-155	6XWG:D	100	70	0	0	1	70	5	74	3.32e-51	157	70
RARA_CHICK/86-155	1DSZ:A	100	69	0	0	2	70	1	69	1.66e-50	155	70
B7ZQW6_XENLA/75-144	6XWG:D	100	70	0	0	1	70	5	74	3.32e-51	157	70
B7ZQW6_XENLA/75-144	1DSZ:A	100	69	0	0	2	70	1	69	1.66e-50	155	70
Q658K5_HUMAN/81-150	6XWG:D	100	70	0	0	1	70	5	74	3.32e-51	157	70
Q658K5_HUMAN/81-150	1DSZ:A	100	69	0	0	2	70	1	69	1.66e-50	155	70
P97513_MUSSP/86-155	6XWG:D	100	70	0	0	1	70	5	74	3.32e-51	157	70
P97513_MUSSP/86-155	1DSZ:A	100	69	0	0	2	70	1	69	1.66e-50	155	70
Q9QWT4_RAT/69-138	6XWG:D	100	70	0	0	1	70	5	74	3.32e-51	157	70
Q9QWT4_RAT/69-138	1DSZ:A	100	69	0	0	2	70	1	69	1.66e-50	155	70
Q58DG3_BOVIN/86-155	6XWG:D	100	70	0	0	1	70	5	74	3.32e-51	157	70
Q58DG3_BOVIN/86-155	1DSZ:A	100	69	0	0	2	70	1	69	1.66e-50	155	70
Q8VHB8_MESAU/54-123	6XWG:D	100	70	0	0	1	70	5	74	3.32e-51	157	70
Q8VHB8_MESAU/54-123	1DSZ:A	100	69	0	0	2	70	1	69	1.66e-50	155	70
A8MUP8_HUMAN/102-171	6XWG:D	100	70	0	0	1	70	5	74	3.32e-51	157	70
A8MUP8_HUMAN/102-171	1DSZ:A	100	69	0	0	2	70	1	69	1.66e-50	155	70
Q9QWJ1_RAT/83-152	6XWG:D	100	70	0	0	1	70	5	74	3.32e-51	157	70
Q9QWJ1_RAT/83-152	1DSZ:A	100	69	0	0	2	70	1	69	1.66e-50	155	70
Q4PIX9_9PIPI/91-160	6XWG:D	100	70	0	0	1	70	5	74	3.32e-51	157	70
Q4PIX9_9PIPI/91-160	1DSZ:A	100	69	0	0	2	70	1	69	1.66e-50	155	70
B4E1J4_HUMAN/81-150	6XWG:D	100	70	0	0	1	70	5	74	3.32e-51	157	70
B4E1J4_HUMAN/81-150	1DSZ:A	100	69	0	0	2	70	1	69	1.66e-50	155	70
B5BUZ4_COTJA/16-85	6XWG:D	100	70	0	0	1	70	5	74	3.32e-51	157	70
B5BUZ4_COTJA/16-85	1DSZ:A	100	69	0	0	2	70	1	69	1.66e-50	155	70
Q92019_XENLA/75-144	6XWG:D	100	70	0	0	1	70	5	74	3.32e-51	157	70
Q92019_XENLA/75-144	1DSZ:A	100	69	0	0	2	70	1	69	1.66e-50	155	70
A8K840_HUMAN/86-155	6XWG:D	100	70	0	0	1	70	5	74	3.32e-51	157	70
A8K840_HUMAN/86-155	1DSZ:A	100	69	0	0	2	70	1	69	1.66e-50	155	70
B3DLS6_XENLA/84-153	6XWG:D	100	70	0	0	1	70	5	74	3.32e-51	157	70
B3DLS6_XENLA/84-153	1DSZ:A	100	69	0	0	2	70	1	69	1.66e-50	155	70
D4A6Q3_RAT/30-99	6XWG:D	100	70	0	0	1	70	5	74	3.32e-51	157	70
D4A6Q3_RAT/30-99	1DSZ:A	100	69	0	0	2	70	1	69	1.66e-50	155	70
Q9QWT3_RAT/74-143	6XWG:D	100	70	0	0	1	70	5	74	3.32e-51	157	70
Q9QWT3_RAT/74-143	1DSZ:A	100	69	0	0	2	70	1	69	1.66e-50	155	70
Q8AXU7_CHICK/65-134	6XWG:D	100	70	0	0	1	70	5	74	3.32e-51	157	70
Q8AXU7_CHICK/65-134	1DSZ:A	100	69	0	0	2	70	1	69	1.66e-50	155	70
RARA_XENLA/86-155	6XWG:D	100	70	0	0	1	70	5	74	3.32e-51	157	70
RARA_XENLA/86-155	1DSZ:A	100	69	0	0	2	70	1	69	1.66e-50	155	70
Q15156_HUMAN/421-490	6XWG:D	100	70	0	0	1	70	5	74	3.32e-51	157	70
Q15156_HUMAN/421-490	1DSZ:A	100	69	0	0	2	70	1	69	1.66e-50	155	70
Q499N1_RAT/83-152	6XWG:D	100	70	0	0	1	70	5	74	3.32e-51	157	70
Q499N1_RAT/83-152	1DSZ:A	100	69	0	0	2	70	1	69	1.66e-50	155	70
RARA_CANFA/86-155	6XWG:D	100	70	0	0	1	70	5	74	3.32e-51	157	70
RARA_CANFA/86-155	1DSZ:A	100	69	0	0	2	70	1	69	1.66e-50	155	70
A2T7T8_PONPY/122-153	4TNT:A	100	32	0	0	1	32	2	33	2.33e-19	74.7	32
A2T7T8_PONPY/122-153	4TNT:B	100	32	0	0	1	32	2	33	2.33e-19	74.7	32
A2D681_MACMU/308-339	7PRW:A	100	32	0	0	1	32	5	36	7.04e-17	73.6	32
A2T6M2_MACNE/318-349	7PRW:A	100	32	0	0	1	32	5	36	7.04e-17	73.6	32
B7Z3W1_HUMAN/33-101	2ENV:A	100	69	0	0	1	69	8	76	3.89e-49	152	69
B6ZGS2_HUMAN/109-177	3E00:D	100	69	0	0	1	69	3	71	4.29e-47	155	69
D0EPX9_MOUSE/64-132	3E00:D	100	69	0	0	1	69	3	71	4.29e-47	155	69
PPARG_MACMU/137-205	3E00:D	100	69	0	0	1	69	3	71	4.29e-47	155	69
D2KUA6_HUMAN/109-177	3E00:D	100	69	0	0	1	69	3	71	4.29e-47	155	69
Q95KZ8_MACFA/137-205	3E00:D	100	69	0	0	1	69	3	71	4.29e-47	155	69
B3VTU6_BOSMU/31-99	3E00:D	100	69	0	0	1	69	3	71	4.29e-47	155	69
C4PG72_MUSVI/115-183	3E00:D	100	69	0	0	1	69	3	71	4.29e-47	155	69
B5AG47_COLVI/90-158	3E00:D	100	69	0	0	1	69	3	71	4.29e-47	155	69
Q4W4C6_HUMAN/107-175	3E00:D	100	69	0	0	1	69	3	71	4.29e-47	155	69
D0VBE6_BOSMU/107-175	3E00:D	100	69	0	0	1	69	3	71	4.29e-47	155	69
PPARG_CRIGR/107-175	3E00:D	100	69	0	0	1	69	3	71	4.29e-47	155	69
A7WPN8_ANAPL/27-95	3E00:D	100	69	0	0	1	69	3	71	4.29e-47	155	69
Q4W4C7_HUMAN/123-191	3E00:D	100	69	0	0	1	69	3	71	4.29e-47	155	69
A9NJ43_FELCA/88-156	3E00:D	100	69	0	0	1	69	3	71	4.29e-47	155	69
A9NJ44_FELCA/124-192	3E00:D	100	69	0	0	1	69	3	71	4.29e-47	155	69
PPARG_RAT/137-205	3E00:D	100	69	0	0	1	69	3	71	4.29e-47	155	69
Q8MHZ0_MACFA/115-183	3E00:D	100	69	0	0	1	69	3	71	4.29e-47	155	69
PPARG_PIG/136-204	3E00:D	100	69	0	0	1	69	3	71	4.29e-47	155	69
A9YSL1_FELCA/137-205	3E00:D	100	69	0	0	1	69	3	71	4.29e-47	155	69
Q0QJH8_HUMAN/109-177	3E00:D	100	69	0	0	1	69	3	71	4.29e-47	155	69
Q4FJR2_MOUSE/137-205	3E00:D	100	69	0	0	1	69	3	71	4.29e-47	155	69
Q86WD1_HUMAN/216-284	3E00:D	100	69	0	0	1	69	3	71	4.29e-47	155	69
Q4W448_HUMAN/107-175	3E00:D	100	69	0	0	1	69	3	71	4.29e-47	155	69
Q6GU14_MOUSE/137-205	3E00:D	100	69	0	0	1	69	3	71	4.29e-47	155	69
D0EPX7_MOUSE/64-132	3E00:D	100	69	0	0	1	69	3	71	4.29e-47	155	69
Q95J17_MACFA/107-175	3E00:D	100	69	0	0	1	69	3	71	4.29e-47	155	69
Q8JHU6_ANAPL/107-175	3E00:D	100	69	0	0	1	69	3	71	4.29e-47	155	69
PPARG_BOVIN/137-205	3E00:D	100	69	0	0	1	69	3	71	4.29e-47	155	69
Q6L9M5_PIG/107-175	3E00:D	100	69	0	0	1	69	3	71	4.29e-47	155	69
D2KYC1_MESAU/34-102	3E00:D	100	69	0	0	1	69	3	71	4.29e-47	155	69
Q8HZ56_SHEEP/107-175	3E00:D	100	69	0	0	1	69	3	71	4.29e-47	155	69
PPARG_HUMAN/137-205	3E00:D	100	69	0	0	1	69	3	71	4.29e-47	155	69
Q53EW1_HUMAN/110-178	3E00:D	100	69	0	0	1	69	3	71	4.29e-47	155	69
D0EPX6_MOUSE/71-139	3E00:D	100	69	0	0	1	69	3	71	4.29e-47	155	69
Q1W4T2_PIG/136-204	3E00:D	100	69	0	0	1	69	3	71	4.29e-47	155	69
PPARG_CANFA/137-205	3E00:D	100	69	0	0	1	69	3	71	4.29e-47	155	69
D2HGP0_AILME/110-178	3E00:D	100	69	0	0	1	69	3	71	4.29e-47	155	69
Q9I878_CHICK/107-175	3E00:D	100	69	0	0	1	69	3	71	4.29e-47	155	69
D1LYG9_CAPHI/107-175	3E00:D	100	69	0	0	1	69	3	71	4.29e-47	155	69
PPARG_MOUSE/137-205	3E00:D	100	69	0	0	1	69	3	71	4.29e-47	155	69
Q9PU26_TRASC/33-101	3E00:D	100	69	0	0	1	69	3	71	4.29e-47	155	69
Q1W4T3_PIG/107-175	3E00:D	100	69	0	0	1	69	3	71	4.29e-47	155	69
A2D5N4_LAGLA/5-28	7XVN:B	100	24	0	0	1	24	2	25	1.38e-13	59.7	24
A2D5N4_LAGLA/5-28	7XVN:D	100	24	0	0	1	24	2	25	1.38e-13	59.7	24
A2D5N4_LAGLA/5-28	7XVN:C	100	24	0	0	1	24	3	26	1.86e-13	59.7	24
A2D5N4_LAGLA/5-28	7XVN:A	100	24	0	0	1	24	2	25	1.90e-13	59.7	24
A2D5K5_LAGLA/6-29	7XVN:B	100	24	0	0	1	24	2	25	1.38e-13	59.7	24
A2D5K5_LAGLA/6-29	7XVN:D	100	24	0	0	1	24	2	25	1.38e-13	59.7	24
A2D5K5_LAGLA/6-29	7XVN:C	100	24	0	0	1	24	3	26	1.86e-13	59.7	24
A2D5K5_LAGLA/6-29	7XVN:A	100	24	0	0	1	24	2	25	1.90e-13	59.7	24
Q3UUW3_MOUSE/8-77	7XVN:B	100	70	0	0	1	70	2	71	1.22e-49	152	70
D3ZKY3_RAT/14-83	7XVN:B	100	70	0	0	1	70	2	71	1.22e-49	152	70
Q3TVH3_MOUSE/29-98	7XVN:B	100	70	0	0	1	70	2	71	1.22e-49	152	70
D3YUU7_MOUSE/8-77	7XVN:B	100	70	0	0	1	70	2	71	1.22e-49	152	70
RORG_MOUSE/29-98	7XVN:B	100	70	0	0	1	70	2	71	1.22e-49	152	70
A3QU33_BOVIN/29-98	7XVN:B	100	70	0	0	1	70	2	71	1.22e-49	152	70
Q6EEB7_LATCH/1-42	2EBL:A	100	42	0	0	1	42	36	77	1.93e-26	93.6	42
COT1_HUMAN/84-153	2EBL:A	100	70	0	0	1	70	8	77	1.25e-50	155	70
N2F1A_DANRE/74-143	2EBL:A	100	70	0	0	1	70	8	77	1.25e-50	155	70
B3DGQ7_DANRE/85-154	2EBL:A	100	70	0	0	1	70	8	77	1.25e-50	155	70
COT1_BOVIN/85-154	2EBL:A	100	70	0	0	1	70	8	77	1.25e-50	155	70
Q7ZXI7_XENLA/68-137	2EBL:A	100	70	0	0	1	70	8	77	1.25e-50	155	70
D2HYW1_AILME/19-88	2EBL:A	100	70	0	0	1	70	8	77	1.25e-50	155	70
Q32NY6_MOUSE/81-150	2EBL:A	100	70	0	0	1	70	8	77	1.25e-50	155	70
Q9W745_XENLA/72-141	2EBL:A	100	70	0	0	1	70	8	77	1.25e-50	155	70
A4QNF4_XENTR/72-141	2EBL:A	100	70	0	0	1	70	8	77	1.25e-50	155	70
COT1_MOUSE/83-152	2EBL:A	100	70	0	0	1	70	8	77	1.25e-50	155	70
Q1LUH2_DANRE/45-114	2EBL:A	100	70	0	0	1	70	8	77	1.25e-50	155	70
A9ULC1_XENTR/71-140	2EBL:A	100	70	0	0	1	70	8	77	1.25e-50	155	70
Q91430_DANRE/85-154	2EBL:A	100	70	0	0	1	70	8	77	1.25e-50	155	70
Q6PHZ7_HUMAN/134-203	7XV6:A	100	70	0	0	1	70	3	72	2.17e-50	155	70
C9JKS0_HUMAN/134-203	7XV6:A	100	70	0	0	1	70	3	72	2.17e-50	155	70
NR2C2_HUMAN/115-184	7XV6:A	100	70	0	0	1	70	3	72	2.17e-50	155	70
D2HGM2_AILME/91-160	7XV6:A	100	70	0	0	1	70	3	72	2.17e-50	155	70
